Timestamp,Market,TokenID,Price,Side,BetUSD,OrderID,Alasan
2026-07-29T04:37:01.861067+00:00,"Bitcoin Up or Down - July 29, 12:50AM-12:55AM ET",25402382585732676794,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:37:03.656608+00:00,"Bitcoin Up or Down - July 30, 1AM ET",70532580697982947879,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:37:05.256372+00:00,"Bitcoin Up or Down - July 29, 12:55AM-1:00AM ET",79485242092933315895,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:37:06.886525+00:00,"Bitcoin Up or Down - July 29, 1:00AM-1:15AM ET",26468165395134411952,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:37:08.442663+00:00,"Bitcoin Up or Down - July 29, 1:00AM-1:05AM ET",45417894990788449183,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:37:10.108817+00:00,"Bitcoin Up or Down - July 29, 1:05AM-1:10AM ET",43228266338433161918,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:37:11.908983+00:00,"Bitcoin Up or Down - July 29, 1:10AM-1:15AM ET",89591032148344420665,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:37:13.582128+00:00,"Bitcoin Up or Down - July 29, 1:15AM-1:30AM ET",11838899107842587236,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:37:15.446304+00:00,"Bitcoin Up or Down - July 29, 1:15AM-1:20AM ET",87754413829103839824,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:37:17.176459+00:00,"Bitcoin Up or Down - July 29, 1:20AM-1:25AM ET",55429073320525355191,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:37:18.958620+00:00,"Bitcoin Up or Down - July 29, 1:25AM-1:30AM ET",36525583697037866547,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:37:20.924798+00:00,"Bitcoin Up or Down - July 29, 1:30AM-1:35AM ET",14789501247735097524,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:37:22.955981+00:00,"Bitcoin Up or Down - July 29, 1:30AM-1:45AM ET",11351332848991802915,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
