Timestamp,EventTitle,MarketQuestion,TokenID_YES,TokenID_NO,Price_YES,Price_NO,Keputusan,Alasan,Volume
2026-07-28T12:38:09.124415+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:39:17.424529+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:40:26.654844+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:41:35.445655+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:42:43.399957+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:43:50.847057+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:44:58.389967+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:46:08.178153+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:47:15.966960+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:48:23.047962+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:49:30.607393+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:50:39.014820+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:51:50.861661+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:52:59.048953+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:54:07.780577+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:55:15.789811+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:56:23.509359+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:57:35.654162+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:58:44.590921+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T12:59:52.683270+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:01:01.484605+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:02:10.132729+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:03:25.435444+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:04:35.525873+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:05:44.023891+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:06:54.265734+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:08:04.776555+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:09:15.618029+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:10:24.252863+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:11:32.464763+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:12:40.703481+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:13:50.217802+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:15:01.181657+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:16:10.315177+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:17:19.805376+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:18:28.796890+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:19:37.600651+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:20:47.970120+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:21:57.369901+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:23:05.492444+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:24:15.309694+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:25:23.891186+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:26:34.049672+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:27:42.889508+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:28:51.411165+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:30:00.761918+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:31:10.714248+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:32:22.099841+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:33:31.066048+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:34:39.188338+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:35:47.885675+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:36:57.490365+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:38:08.601246+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:39:17.553042+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:40:25.713536+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:41:34.200127+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:42:42.399046+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:43:53.570817+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:45:03.793606+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:46:13.630983+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:47:23.163241+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:48:33.088681+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:49:44.976390+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:50:54.392965+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:52:03.460332+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:53:12.455982+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:54:22.607203+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:55:35.509911+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:56:44.690914+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:57:53.468387+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T13:59:03.785152+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T14:00:12.761666+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T14:01:24.069077+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T14:02:33.922210+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T14:03:42.009807+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
2026-07-28T14:04:50.833452+00:00,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,Will Bitcoin (BTC) be Up or Down in the 5-minute window?,YES_TOKEN_BTC_5M,NO_TOKEN_BTC_5M,0.52,0.48,BUY_YES,Lonjakan volume pembeli 5m mendorong harga di atas Moving Average 20. Momentum mengonfirmasi posisi BUY YES.,125000
